against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,base_egg_steps,base_happiness,base_total,capture_rate,classfication,experience_growth,height_m,percentage_male,pokedex_number,weight_kg
1,1,2,1,2,1,0.25,1,1,1,1,1,1,1,1,1,0.5,0.25,5120,70,540,45,Dragon Pokémon,1000000,1.8,50,230,152.0
1,1,2,1,2,1,0.25,1,1,1,1,1,1,1,1,1,0.5,0.25,5120,70,540,45,Dragon Pokémon,1000000,1.8,50,230,152.0
1,1,2,1,2,1,0.25,1,1,1,1,1,1,1,1,1,0.5,0.25,5120,70,540,45,Dragon Pokémon,1000000,1.8,50,230,152.0
1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,5120,70,330,120,Long Nose Pokémon,1000000,0.5,50,231,33.5
1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,5120,70,330,120,Long Nose Pokémon,1000000,0.5,50,231,33.5
1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,5120,70,500,60,Armor Pokémon,1000000,1.1,50,232,120.0
1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,5120,70,500,60,Armor Pokémon,1000000,1.1,50,232,120.0
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,515,45,Virtual Pokémon,1000000,0.6,,233,32.5
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,515,45,Virtual Pokémon,1000000,0.6,,233,32.5
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,515,45,Virtual Pokémon,1000000,0.6,,233,32.5
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,465,45,Big Horn Pokémon,1250000,1.4,50,234,71.2
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,465,45,Big Horn Pokémon,1250000,1.4,50,234,71.2
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,465,45,Big Horn Pokémon,1250000,1.4,50,234,71.2
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,250,45,Painter Pokémon,800000,1.2,50,235,58.0
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,250,45,Painter Pokémon,800000,1.2,50,235,58.0
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,250,45,Painter Pokémon,800000,1.2,50,235,58.0
0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,6400,70,210,75,Scuffle Pokémon,1000000,0.7,100,236,21.0
0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,6400,70,210,75,Scuffle Pokémon,1000000,0.7,100,236,21.0
0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,6400,70,210,75,Scuffle Pokémon,1000000,0.7,100,236,21.0
0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,6400,70,455,45,Handstand Pokémon,1000000,1.4,100,237,48.0
0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,6400,70,455,45,Handstand Pokémon,1000000,1.4,100,237,48.0
0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,6400,70,455,45,Handstand Pokémon,1000000,1.4,100,237,48.0
2,2,1,1,1,1,2,1,2,1,1,0.5,1,1,0.5,2,2,1,6400,70,305,45,Kiss Pokémon,1000000,0.4,0,238,6.0
2,2,1,1,1,1,2,1,2,1,1,0.5,1,1,0.5,2,2,1,6400,70,305,45,Kiss Pokémon,1000000,0.4,0,238,6.0
2,2,1,1,1,1,2,1,2,1,1,0.5,1,1,0.5,2,2,1,6400,70,305,45,Kiss Pokémon,1000000,0.4,0,238,6.0
1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,6400,70,360,45,Electric Pokémon,1000000,0.6,75.4,239,23.5
1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,6400,70,360,45,Electric Pokémon,1000000,0.6,75.4,239,23.5
0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,6400,70,365,45,Live Coal Pokémon,1000000,0.7,75.4,240,21.4
0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,6400,70,365,45,Live Coal Pokémon,1000000,0.7,75.4,240,21.4
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,490,45,Milk Cow Pokémon,1250000,1.2,0,241,75.5
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,490,45,Milk Cow Pokémon,1250000,1.2,0,241,75.5
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,490,45,Milk Cow Pokémon,1250000,1.2,0,241,75.5
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,10240,140,540,30,Happiness Pokémon,800000,1.5,0,242,46.8
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,10240,140,540,30,Happiness Pokémon,800000,1.5,0,242,46.8
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,10240,140,540,30,Happiness Pokémon,800000,1.5,0,242,46.8
1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,20480,35,580,3,Thunder Pokémon,1250000,1.9,,243,178.0
1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,20480,35,580,3,Thunder Pokémon,1250000,1.9,,243,178.0
0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,20480,35,580,3,Volcano Pokémon,1250000,2.1,,244,198.0
0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,20480,35,580,3,Volcano Pokémon,1250000,2.1,,244,198.0
1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,20480,35,580,3,Aurora Pokémon,1250000,2.0,,245,187.0
1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,20480,35,580,3,Aurora Pokémon,1250000,2.0,,245,187.0
1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,10240,35,300,45,Rock Skin Pokémon,1250000,0.6,50,246,72.0
1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,10240,35,300,45,Rock Skin Pokémon,1250000,0.6,50,246,72.0
1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,10240,35,410,45,Hard Shell Pokémon,1250000,1.2,50,247,152.0
2,0.5,1,1,2,4,0.5,0.5,0.5,2,2,1,0.5,0.5,0,1,2,2,10240,35,700,45,Armor Pokémon,1250000,2.0,50,248,202.0
2,0.5,1,1,2,4,0.5,0.5,0.5,2,2,1,0.5,0.5,0,1,2,2,10240,35,700,45,Armor Pokémon,1250000,2.0,50,248,202.0
1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,30720,0,680,3,Diving Pokémon,1250000,5.2,,249,216.0
1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,30720,0,680,3,Diving Pokémon,1250000,5.2,,249,216.0
0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,30720,0,680,3,Rainbow Pokémon,1250000,3.8,,250,199.0
0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,30720,0,680,3,Rainbow Pokémon,1250000,3.8,,250,199.0
4,2,1,0.5,1,0.5,2,2,2,0.5,0.5,2,1,2,0.5,1,1,0.5,30720,100,600,45,Time Travel Pokémon,1059860,0.6,,251,5.0
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,310,45,Wood Gecko Pokémon,1059860,0.5,88.1,252,5.0
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,310,45,Wood Gecko Pokémon,1059860,0.5,88.1,252,5.0
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,405,45,Wood Gecko Pokémon,1059860,0.9,88.1,253,21.6
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,405,45,Wood Gecko Pokémon,1059860,0.9,88.1,253,21.6
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,630,45,Forest Pokémon,1059860,1.7,88.1,254,52.2
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,5120,70,630,45,Forest Pokémon,1059860,1.7,88.1,254,52.2
0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,5120,70,310,45,Chick Pokémon,1059860,0.4,88.1,255,2.5
0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,5120,70,310,45,Chick Pokémon,1059860,0.4,88.1,255,2.5
0.25,0.5,1,1,1,1,0.5,2,1,0.5,2,0.5,1,1,2,1,0.5,2,5120,70,405,45,Young Fowl Pokémon,1059860,0.9,88.1,256,19.5
0.25,0.5,1,1,1,1,0.5,2,1,0.5,2,0.5,1,1,2,1,0.5,2,5120,70,405,45,Young Fowl Pokémon,1059860,0.9,88.1,256,19.5
0.25,0.5,1,1,1,1,0.5,2,1,0.5,2,0.5,1,1,2,1,0.5,2,5120,70,630,45,Blaze Pokémon,1059860,1.9,88.1,257,52.0
0.25,0.5,1,1,1,1,0.5,2,1,0.5,2,0.5,1,1,2,1,0.5,2,5120,70,630,45,Blaze Pokémon,1059860,1.9,88.1,257,52.0
1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,310,45,Mud Fish Pokémon,1059860,0.4,88.1,258,7.6
1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,5120,70,310,45,Mud Fish Pokémon,1059860,0.4,88.1,258,7.6
1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,5120,70,405,45,Mud Fish Pokémon,1059860,0.7,88.1,259,28.0
1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,5120,70,405,45,Mud Fish Pokémon,1059860,0.7,88.1,259,28.0
1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,5120,70,635,45,Mud Fish Pokémon,1059860,1.5,88.1,260,81.9
1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,5120,70,635,45,Mud Fish Pokémon,1059860,1.5,88.1,260,81.9
2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,3840,70,220,255,Bite Pokémon,1000000,0.5,50,261,13.6
2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,3840,70,220,255,Bite Pokémon,1000000,0.5,50,261,13.6
2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,3840,70,220,255,Bite Pokémon,1000000,0.5,50,261,13.6
2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,3840,70,420,127,Bite Pokémon,1000000,1.0,50,262,37.0
2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,3840,70,420,127,Bite Pokémon,1000000,1.0,50,262,37.0
2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,3840,70,420,127,Bite Pokémon,1000000,1.0,50,262,37.0
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,240,255,Tiny Racoon Pokémon,1000000,0.4,50,263,17.5
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,240,255,Tiny Racoon Pokémon,1000000,0.4,50,263,17.5
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,240,255,Tiny Racoon Pokémon,1000000,0.4,50,263,17.5
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,420,90,Rush Pokémon,1000000,0.5,50,264,32.5
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,420,90,Rush Pokémon,1000000,0.5,50,264,32.5
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,420,90,Rush Pokémon,1000000,0.5,50,264,32.5
1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,3840,70,195,255,Worm Pokémon,1000000,0.3,50,265,3.6
1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,3840,70,195,255,Worm Pokémon,1000000,0.3,50,265,3.6
1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,3840,70,205,120,Cocoon Pokémon,1000000,0.6,50,266,10.0
0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,3840,70,395,45,Butterfly Pokémon,1000000,1.0,50,267,28.4
0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,3840,70,395,45,Butterfly Pokémon,1000000,1.0,50,267,28.4
1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,3840,70,205,120,Cocoon Pokémon,1000000,0.7,50,268,11.5
0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,3840,70,385,45,Poison Moth Pokémon,1000000,1.2,50,269,31.6
0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,3840,70,385,45,Poison Moth Pokémon,1000000,1.2,50,269,31.6
2,1,1,1,1,1,1,2,1,1,0.5,1,1,2,1,1,0.5,0.25,3840,70,220,255,Water Weed Pokémon,1059860,0.5,50,270,2.6
2,1,1,1,1,1,1,2,1,1,0.5,1,1,2,1,1,0.5,0.25,3840,70,220,255,Water Weed Pokémon,1059860,0.5,50,270,2.6
2,1,1,1,1,1,1,2,1,1,0.5,1,1,2,1,1,0.5,0.25,3840,70,220,255,Water Weed Pokémon,1059860,0.5,50,270,2.6
2,1,1,1,1,1,1,2,1,1,0.5,1,1,2,1,1,0.5,0.25,3840,70,340,120,Jolly Pokémon,1059860,1.2,50,271,32.5
2,1,1,1,1,1,1,2,1,1,0.5,1,1,2,1,1,0.5,0.25,3840,70,340,120,Jolly Pokémon,1059860,1.2,50,271,32.5
2,1,1,1,1,1,1,2,1,1,0.5,1,1,2,1,1,0.5,0.25,3840,70,340,120,Jolly Pokémon,1059860,1.2,50,271,32.5
2,1,1,1,1,1,1,2,1,1,0.5,1,1,2,1,1,0.5,0.25,3840,70,480,45,Carefree Pokémon,1059860,1.5,50,272,55.0
2,1,1,1,1,1,1,2,1,1,0.5,1,1,2,1,1,0.5,0.25,3840,70,480,45,Carefree Pokémon,1059860,1.5,50,272,55.0
2,1,1,1,1,1,1,2,1,1,0.5,1,1,2,1,1,0.5,0.25,3840,70,480,45,Carefree Pokémon,1059860,1.5,50,272,55.0
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,3840,70,220,255,Acorn Pokémon,1059860,0.5,50,273,4.0
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,3840,70,220,255,Acorn Pokémon,1059860,0.5,50,273,4.0
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,3840,70,220,255,Acorn Pokémon,1059860,0.5,50,273,4.0
4,0.5,1,0.5,2,2,2,2,0.5,0.5,0.5,2,1,2,0,1,1,0.5,3840,70,340,120,Wily Pokémon,1059860,1.0,50,274,28.0
4,0.5,1,0.5,2,2,2,2,0.5,0.5,0.5,2,1,2,0,1,1,0.5,3840,70,340,120,Wily Pokémon,1059860,1.0,50,274,28.0
4,0.5,1,0.5,2,2,2,2,0.5,0.5,0.5,2,1,2,0,1,1,0.5,3840,70,340,120,Wily Pokémon,1059860,1.0,50,274,28.0
4,0.5,1,0.5,2,2,2,2,0.5,0.5,0.5,2,1,2,0,1,1,0.5,3840,70,480,45,Wickid Pokémon,1059860,1.3,50,275,59.6
4,0.5,1,0.5,2,2,2,2,0.5,0.5,0.5,2,1,2,0,1,1,0.5,3840,70,480,45,Wickid Pokémon,1059860,1.3,50,275,59.6
4,0.5,1,0.5,2,2,2,2,0.5,0.5,0.5,2,1,2,0,1,1,0.5,3840,70,480,45,Wickid Pokémon,1059860,1.3,50,275,59.6
0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,3840,70,270,200,TinySwallow Pokémon,1059860,0.3,50,276,2.3
0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,3840,70,270,200,TinySwallow Pokémon,1059860,0.3,50,276,2.3
0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,3840,70,455,45,Swallow Pokémon,1059860,0.7,50,277,19.8
0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,3840,70,455,45,Swallow Pokémon,1059860,0.7,50,277,19.8
0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,5120,70,270,190,Seagull Pokémon,1000000,0.6,50,278,9.5
0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,5120,70,270,190,Seagull Pokémon,1000000,0.6,50,278,9.5
0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,5120,70,270,190,Seagull Pokémon,1000000,0.6,50,278,9.5
0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,5120,70,440,45,Water Bird Pokémon,1000000,1.2,50,279,28.0
0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,5120,70,440,45,Water Bird Pokémon,1000000,1.2,50,279,28.0
0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,5120,70,440,45,Water Bird Pokémon,1000000,1.2,50,279,28.0
1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,5120,35,198,235,Feeling Pokémon,1250000,0.4,50,280,6.6
1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,5120,35,198,235,Feeling Pokémon,1250000,0.4,50,280,6.6
1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,5120,35,198,235,Feeling Pokémon,1250000,0.4,50,280,6.6
1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,5120,35,278,120,Emotion Pokémon,1250000,0.8,50,281,20.2
1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,5120,35,278,120,Emotion Pokémon,1250000,0.8,50,281,20.2
1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,5120,35,278,120,Emotion Pokémon,1250000,0.8,50,281,20.2
1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,5120,35,618,45,Embrace Pokémon,1250000,1.6,50,282,48.4
1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,5120,35,618,45,Embrace Pokémon,1250000,1.6,50,282,48.4
1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,5120,35,618,45,Embrace Pokémon,1250000,1.6,50,282,48.4
1,1,1,2,1,0.5,1,2,1,1,0.5,0.5,1,1,1,2,0.5,0.5,3840,70,269,200,Pond Skater Pokémon,1000000,0.5,50,283,1.7
1,1,1,2,1,0.5,1,2,1,1,0.5,0.5,1,1,1,2,0.5,0.5,3840,70,269,200,Pond Skater Pokémon,1000000,0.5,50,283,1.7
0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,3840,70,454,75,Eyeball Pokémon,1000000,0.8,50,284,3.6
0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,3840,70,454,75,Eyeball Pokémon,1000000,0.8,50,284,3.6
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,3840,70,295,255,Mushroom Pokémon,1640000,0.4,50,285,4.5
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,3840,70,295,255,Mushroom Pokémon,1640000,0.4,50,285,4.5
2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,3840,70,295,255,Mushroom Pokémon,1640000,0.4,50,285,4.5
1,0.5,1,0.5,2,1,2,4,1,0.5,0.5,2,1,2,2,0.5,1,0.5,3840,70,460,90,Mushroom Pokémon,1640000,1.2,50,286,39.2
1,0.5,1,0.5,2,1,2,4,1,0.5,0.5,2,1,2,2,0.5,1,0.5,3840,70,460,90,Mushroom Pokémon,1640000,1.2,50,286,39.2
1,0.5,1,0.5,2,1,2,4,1,0.5,0.5,2,1,2,2,0.5,1,0.5,3840,70,460,90,Mushroom Pokémon,1640000,1.2,50,286,39.2
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,280,255,Slacker Pokémon,1250000,0.8,50,287,24.0
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,440,120,Wild Monkey Pokémon,1250000,1.4,50,288,46.5
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,670,45,Lazy Pokémon,1250000,2.0,50,289,130.5
1,1,1,0,1,0.5,2,2,1,1,0.5,2,1,0.5,1,1,1,2,3840,70,266,255,Trainee Pokémon,600000,0.5,50,290,5.5
1,1,1,0,1,0.5,2,2,1,1,0.5,2,1,0.5,1,1,1,2,3840,70,266,255,Trainee Pokémon,600000,0.5,50,290,5.5
0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,3840,70,456,120,Ninja Pokémon,600000,0.8,50,291,12.0
0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,3840,70,456,120,Ninja Pokémon,600000,0.8,50,291,12.0
0.5,2,1,1,1,0,2,2,2,0.5,0.5,1,0,0.5,1,2,1,1,3840,70,236,45,Shed Pokémon,600000,0.8,,292,1.2
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,240,190,Whisper Pokémon,1059860,0.6,50,293,16.3
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,240,190,Whisper Pokémon,1059860,0.6,50,293,16.3
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,360,120,Big Voice Pokémon,1059860,1.0,50,294,40.5
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,360,120,Big Voice Pokémon,1059860,1.0,50,294,40.5
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,490,45,Loud Noise Pokémon,1059860,1.5,50,295,84.0
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,5120,70,490,45,Loud Noise Pokémon,1059860,1.5,50,295,84.0
0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,5120,70,237,180,Guts Pokémon,1640000,1.0,75.4,296,86.4
0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,5120,70,237,180,Guts Pokémon,1640000,1.0,75.4,296,86.4
0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,5120,70,237,180,Guts Pokémon,1640000,1.0,75.4,296,86.4
0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,5120,70,474,200,Arm Thrust Pokémon,1640000,2.3,75.4,297,253.8
0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,5120,70,474,200,Arm Thrust Pokémon,1640000,2.3,75.4,297,253.8
0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,5120,70,474,200,Arm Thrust Pokémon,1640000,2.3,75.4,297,253.8
0.5,0.5,0,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1,2560,70,190,150,Polka Dot Pokémon,800000,0.2,24.6,298,2.0
0.5,0.5,0,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1,2560,70,190,150,Polka Dot Pokémon,800000,0.2,24.6,298,2.0
0.5,0.5,0,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1,2560,70,190,150,Polka Dot Pokémon,800000,0.2,24.6,298,2.0
1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,5120,70,375,255,Compass Pokémon,1000000,1.0,50,299,97.0
1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,5120,70,375,255,Compass Pokémon,1000000,1.0,50,299,97.0
1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,5120,70,375,255,Compass Pokémon,1000000,1.0,50,299,97.0
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,260,255,Kitten Pokémon,800000,0.6,24.6,300,11.0
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,260,255,Kitten Pokémon,800000,0.6,24.6,300,11.0
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,260,255,Kitten Pokémon,800000,0.6,24.6,300,11.0
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,400,60,Prim Pokémon,800000,1.1,24.6,301,32.6
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,400,60,Prim Pokémon,800000,1.1,24.6,301,32.6
1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,3840,70,400,60,Prim Pokémon,800000,1.1,24.6,301,32.6
1,1,1,1,2,0,1,1,1,1,1,1,0,0.5,0,1,1,1,6400,35,480,45,Darkness Pokémon,1059860,0.5,50,302,11.0
1,1,1,1,2,0,1,1,1,1,1,1,0,0.5,0,1,1,1,6400,35,480,45,Darkness Pokémon,1059860,0.5,50,302,11.0
1,1,1,1,2,0,1,1,1,1,1,1,0,0.5,0,1,1,1,6400,35,480,45,Darkness Pokémon,1059860,0.5,50,302,11.0
0.25,0.5,0,1,0.5,1,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,1,1,5120,70,480,45,Deceiver Pokémon,800000,0.6,50,303,11.5
0.25,0.5,0,1,0.5,1,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,1,1,5120,70,480,45,Deceiver Pokémon,800000,0.6,50,303,11.5
0.25,0.5,0,1,0.5,1,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,1,1,5120,70,480,45,Deceiver Pokémon,800000,0.6,50,303,11.5
0.5,1,0.5,1,0.5,4,1,0.25,1,1,4,0.5,0.25,0,0.5,0.5,1,2,8960,35,330,180,Iron Armor Pokémon,1250000,0.4,50,304,60.0
0.5,1,0.5,1,0.5,4,1,0.25,1,1,4,0.5,0.25,0,0.5,0.5,1,2,8960,35,330,180,Iron Armor Pokémon,1250000,0.4,50,304,60.0
0.5,1,0.5,1,0.5,4,1,0.25,1,1,4,0.5,0.25,0,0.5,0.5,1,2,8960,35,330,180,Iron Armor Pokémon,1250000,0.4,50,304,60.0
